title,release,day_audience,total_audience,screen,Nationality,distributor,grade,genre,director,actor,date,day,weekday,holiday,SF,가족,공포(호러),기타,다큐멘터리,드라마,멜로/로맨스,뮤지컬,미스터리,범죄,사극,서부극(웨스턴),성인물(에로),스릴러,애니메이션,액션,어드벤처,전쟁,코미디,판타지,12세이상관람가,청소년관람불가,전체관람가,15세이상관람가
백투더비기닝,2015-02-26,2351,263966,363,미국,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"SF,스릴러",딘이스라엘리트,"조니웨스턴,소피아블랙디엘리아,샘러너,앨런에반젤리스타,버지니아가드너",2015-03-11,14,수요일,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
버닝,2018-05-17,9001,475532,728,한국,CGV아트하우스,청소년관람불가,미스터리,이창동,"유아인,스티븐연,전종서",2018-05-30,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
버드맨,2015-03-05,2916,186904,354,미국,이십세기폭스코리아(주),청소년관람불가,"코미디,드라마",알레한드로곤잘레스이냐리투,"마이클키튼,에드워드노튼,엠마스톤,나오미왓츠",2015-03-18,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
버틀러대통령의집사,2013-11-28,2340,117972,169,미국,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"드라마,기타",리다니엘스,"포레스트휘테커,오프라윈프리,데이빗오예로워,로빈윌리엄스,머라이어캐리,알렉스페티퍼",2013-12-11,14,수요일,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
번개맨,2016-02-11,735,65375,362,한국,씨네그루(주)키다리이엔티,전체관람가,"판타지,가족",조근현,"정현진,루나",2016-02-24,14,수요일,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
번개맨과신비의섬,2018-04-05,292,54537,114,한국,"힘컨텐츠(주),(주)디스테이션",전체관람가,"가족,뮤지컬",김지열,"서홍석,유수호,최오식,이상철,김수미",2018-04-18,14,수요일,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
범죄와의전쟁나쁜놈들전성시대,2012-02-02,93687,2842434,599,한국,(주)쇼박스,청소년관람불가,"범죄,드라마",윤종빈,"최민식,하정우,조진웅,마동석,곽도원,김성균,박성광,이철민,임자연,임헌호,권종현,이승민,박재현,박태호,신수정,이강곤,이낙준,권율,송영창,박병은,김홍파,이희준,유재명,장준녕,김종수,오만석,정재헌",2012-02-15,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
베니싱,2011-03-31,812,73275,170,미국,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,미스터리,브래드앤더슨,"존레귀자모,헤이든크리스텐슨,탠디뉴튼",2011-04-13,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
베드타임스토리,2009-01-22,2877,201485,207,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"코미디,판타지,어드벤처,가족",아담쉥크만,"아담샌들러,케리러셀",2009-02-04,14,수요일,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
베를린,2013-01-30,314017,5037001,751,한국,씨제이이앤엠(주),15세이상관람가,액션,류승완,"하정우,한석규,류승범,전지현,이경영,최무성,곽도원,김서형,백승익",2013-02-12,14,화요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
베리굿걸,2014-09-25,76,103104,338,미국,(주)영화사빅,15세이상관람가,"멜로/로맨스,드라마",나오미포너,"다코타패닝,엘리자베스올슨,보이드홀브룩",2014-10-08,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
베리드,2010-12-08,1181,63012,99,스페인,(주)화앤담이엔티,15세이상관람가,드라마,로드리고코르테스,라이언레놀즈,2010-12-21,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
베스트셀러,2010-04-15,26912,640761,270,한국,(주)시너지하우스(시너지),15세이상관람가,"미스터리,스릴러,드라마",이정호,"엄정화,류승룡,이도경,김화영,조상원,남동협,박혁,주명훈,강정식,김대영,이연,이준호,박사랑,김홍파,최무성,조진웅,이성민,오정세,이용녀,조희봉",2010-04-28,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
베스트엑조틱메리골드호텔,2012-07-12,295,52193,146,영국,이십세기폭스코리아(주),15세이상관람가,"코미디,드라마",존매든,"주디덴치,빌나이히,톰윌킨슨,매기스미스,셀리아임리,데브파텔",2012-07-25,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
베스트키드,2010-06-10,3365,273580,234,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,12세이상관람가,"가족,드라마,액션",해럴드즈워트,"제이든스미스,성룡",2010-06-23,14,수요일,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
베이블레이드버스트갓갓발키리의탄생,2017-06-01,188,103689,107,일본,씨제이이앤엠(주),전체관람가,애니메이션,야마구치켄타로,"김현지,한신,김보영,이호산,김영은",2017-06-14,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
베이비드라이버,2017-09-14,8548,759525,676,영국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"액션,범죄,스릴러",에드가라이트,"안셀엘고트,케빈스페이시,릴리제임스,에이자곤잘레스,존햄,제이미폭스",2017-09-27,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
베테랑,2015-08-05,275747,7230136,957,한국,씨제이이앤엠(주),15세이상관람가,"액션,드라마",류승완,"황정민,유아인,유해진,오달수,장윤주,김시후,오대환,정웅인,정만식,송영창,진경,유인영,박소담,이동휘,배성우,천호진,이채은,조덕현,신지수,김성종,권지훈,정윤헌,장한승,김선웅,김성종,우영택,김민재,김재현,김태용,김지수,박지윤,박지혜,손성민,장소연,유재명,배제기,류선영,정재헌,안길강,마동석,김응수",2015-08-18,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
벤자민버튼의시간은거꾸로간다,2009-02-12,38414,1077576,280,미국,워너브러더스코리아(주),12세이상관람가,"드라마,판타지",데이빗핀처,"브래드피트,케이트블란쳇",2009-02-25,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
벤허,2016-09-14,27583,1283858,547,미국,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"어드벤처,드라마",티무르베크맘베토브,"잭휴스턴,토비켑벨,모건프리먼,로드리고산토로,할룩빌기너,요한필리프아스베크,모이세스아리아스,아예렛주러,소피아블랙디엘리아,제임스코스모,다토바크하제,자레스J.메즈",2016-09-27,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
변산,2018-07-04,10658,460252,763,한국,메가박스중앙(주)플러스엠,15세이상관람가,드라마,이준익,"박정민,김고은,장항선,고준,신현빈,정규수,김준한,배제기,최정헌,한별,김형주,차순배",2018-07-17,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
변호인,2013-12-18,465419,5687047,591,한국,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,드라마,양우석,"송강호,김영애,오달수,곽도원,임시완,송영창,정원중,조민기,이항나,이성민,차광수,한기중,심희섭,김동현,조완기,차은재,최주희,주명철,조선묵,유하복,김봉환,지건우,최은석,최현,최정현,박상현,신안진,조기왕,조유신,이선희,장리우,정준원,이현정,이정은,이진희,민경옥,정성화,박성근,신승용,김찬이,원호섭,윤탁,한승도,조용준,정재민,권오진,이설구,노영하,장우진,이해성,김승태,신욱,황건,권영국,양명헌,정원조,윤준호,이호원,설창희,홍도성,김형석,김호진,양정인,이동현,이정건,김리후,육미옥,김호연,백성식,김선주,김가영,이준기,이형은,김서영,오병남,전광진,조현덕,김경인,이상호,김성민,류수영,박수영,이경인,최태환,김서영",2013-12-31,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
별을쫓는아이,2011-08-25,44,51298,129,일본,"(주)박수엔터테인먼트,에이원엔터테인먼트",전체관람가,애니메이션,신카이마코토,,2011-09-07,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
보루토-나루토더무비,2015-12-10,604,62283,180,일본,와이드릴리즈(주),12세이상관람가,애니메이션,야마시타히로유키,"산페이유코,키쿠치코코로,타케우치준코,스기야마노리아키,키지마류이치,아베아츠시,KenshoOno,하야미사오리",2015-12-23,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
보스베이비,2017-05-03,24749,1984618,799,미국,씨제이이앤엠(주),전체관람가,"애니메이션,코미디,가족",톰맥그라스,"알렉볼드윈,리사쿠드로,스티브부세미,토비맥과이어,지미키멜",2017-05-16,14,화요일,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
보안관,2017-05-03,52173,2323185,669,한국,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"범죄,코미디",김형주,"이성민,조진웅,김성균,김종수,조우진,임현성,배정남",2017-05-16,14,화요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
보이후드,2014-10-23,5266,141979,206,미국,유니버설픽쳐스인터내셔널코리아(유),15세이상관람가,드라마,리차드링클레이터,"엘라콜트레인,에단호크,패트리시아아퀘트,로렐라이링클레이터",2014-11-05,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
보통사람,2017-03-23,1782,379023,621,한국,오퍼스픽쳐스,15세이상관람가,드라마,김봉한,"손현주,장혁,김상호,라미란,정만식,조달환,지승현,오연아,강현구",2017-04-05,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
본레거시,2012-09-06,11425,951831,514,미국,유니버설픽쳐스인터내셔널코리아(유),15세이상관람가,"액션,스릴러",토니길로이,"제레미레너,레이첼와이즈,에드워드노튼,조안알렌,알버트피니",2012-09-19,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
본투비블루,2016-06-09,2597,56587,138,캐나다,그린나래미디어(주),청소년관람불가,드라마,로버트뷔드로,"에단호크,카르멘에조고",2016-06-22,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
봉이김선달,2016-07-06,49429,1899601,747,한국,씨제이이앤엠(주),12세이상관람가,사극,박대민,"유승호,조재현,고창석,라미란,시우민,연우진,전석호,서예지,주영호,박예슬,박상현,박진성,유일한,이선희",2016-07-19,14,화요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
부당거래,2010-10-28,40638,1684562,440,한국,씨제이엔터테인먼트,청소년관람불가,"범죄,드라마",류승완,"황정민,김승훈,류승범,유해진,천호진,마동석,김원범,최정현,황병국,조준현,조철현,박형준,한동욱,한상욱,한성희,류수경,한재덕,강유미,서지영,박광호,박미숙,박민정,박민정,박민정,전봉수,전진영,박세준,임정언,권성현,최우성,온세웅,연영식,오상진,김종민,이춘연,이유빈,백승익,오승현,이채은,이미도,이희준,오정세,안길강,김수현,조영진,정만식,차은재",2010-11-10,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
부라더,2017-11-02,20431,1362973,712,한국,메가박스중앙(주)플러스엠,12세이상관람가,코미디,장유정,"마동석,이동휘,이하늬,류정수,배준수,석정호,신은영,안백승,안승주,채지혜,이성은,이수민,이은정,한명순,이재민,이하은,황인주,황종환,김근영",2017-11-15,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
부러진화살,2012-01-18,96069,2090074,245,한국,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,드라마,정지영,"안성기,박원상,나영희,김지호,이승훈,이춘연,이홍표,임태연,장길수,장현남,전윤희,조세래,조완기,조유미,최린,최필선,한현근,허웅,이미화,김지연,이익태,이제희,이지석,배연태,백성기,신종훈,오대환,정원중,조동인,김준배,조덕제,박길수,한기중",2012-01-31,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
부산,2009-10-15,637,149797,193,한국,(주)싸이더스,청소년관람불가,"액션,드라마",박지원,"유승호,김영호,고창석,정선경,최낙희,김윤안,이세나,박종락,조은하,하혜진,정지윤,권해수,강유진,김상오,민성주,최면신,장훈우,이세나,오승일,정지수,정지우,김진환,양진우,이광기,이향철,이종언,김은희,조재윤,조진웅,이병준",2009-10-28,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
부산행,2016-07-20,303302,9063544,1571,한국,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,스릴러",연상호,"공유,김정희,정유미,김율호,마동석,최우식,안소희,김의성,김수안,박민우,박민혁,임종훈,박종관,장문성,박혜진,손지훈,손지훈,연상호,조춘호,지동현,윤미중,이동하,이윤상,최창수,편준의,허성우,황유경",2016-08-02,14,화요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
부활,2016-03-17,4475,108041,90,미국,유니버설픽쳐스인터내셔널코리아(유),12세이상관람가,드라마,케빈레이놀즈,"조셉파인즈,톰펠튼",2016-03-30,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
분노의윤리학,2013-02-21,2292,222777,272,한국,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"스릴러,드라마",박명랑,"이제훈,조진웅,김태훈,곽도원,문소리,이승준,고성희,박길수",2013-03-06,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
분노의질주더맥시멈,2013-05-22,31427,1525346,598,미국,유니버설픽쳐스인터내셔널코리아(유),15세이상관람가,액션,저스틴린,"빈디젤,드웨인존슨,폴워커,미셸로드리게즈",2013-06-04,14,화요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
분노의질주더세븐,2015-04-01,69547,2268341,774,미국,유니버설픽쳐스인터내셔널코리아(유),15세이상관람가,"액션,범죄,스릴러",제임스완,"빈디젤,폴워커,드웨인존슨,제이슨스타뎀",2015-04-14,14,화요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
분노의질주더오리지널,2009-04-02,17949,541635,273,미국,유니버설픽쳐스인터내셔널코리아(유),15세이상관람가,액션,저스틴린,"빈디젤,폴워커,미쉘로드리게즈",2009-04-15,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
분노의질주더익스트림,2017-04-12,69702,2724736,1238,미국,유니버설픽쳐스인터내셔널코리아(유),15세이상관람가,"액션,범죄,스릴러",F.게리그레이,"빈디젤,드웨인존슨,샤를리즈테론,제이슨스타뎀,스콧이스트우드,커트러셀,미셸로드리게즈,엘자패터키,에바멘데스,헬렌미렌,조다나브루스터,루카스블랙,타이레스깁슨,루다크리스",2017-04-25,14,화요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
분노의질주언리미티드,2011-04-20,31400,1058546,373,미국,유니버설픽쳐스인터내셔널코리아(유),15세이상관람가,"스릴러,드라마,범죄,액션",저스틴린,"드웨인존슨,폴워커,빈디젤",2011-05-03,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
분신사바2,2014-07-16,64,78794,205,중국,(주)팝엔터테인먼트,15세이상관람가,"공포(호러),스릴러",안병기,"박한별,신지뢰,장정정",2014-07-29,14,화요일,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
불꽃처럼나비처럼,2009-09-24,29271,1217369,420,한국,(주)쇼박스,15세이상관람가,"멜로/로맨스,사극",김용균,"최경원,조승우,수애,천호진,김선화,최재웅,남현정,이대현,봉만대,이홍,박민희,임호,최승일,박소현,정인희,김정섭,김정일,이태호,고수희,이무생,최종률,김강일,이용녀",2009-10-07,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
불량남녀,2010-11-04,15940,444008,310,한국,(주)쇼박스,15세이상관람가,코미디,신근호,"임창정,엄지원,이영란,허서영,송혜진,정은우,임효우,김선국,박병렬,정슬기,오재진,하은설,조덕현,서태화,주영호,유순철,조재윤,한제인,김명국",2010-11-17,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
불신지옥,2009-08-12,2211,241687,213,한국,(주)쇼박스,15세이상관람가,"미스터리,공포(호러)",이용주,"남상미,류승룡,김보연,심은경,신은정,박지선,오지은,문희경,박진우,장영남",2009-08-25,14,화요일,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
불한당나쁜놈들의세상,2017-05-17,19233,884878,800,한국,씨제이이앤엠(주),청소년관람불가,"범죄,액션,드라마",변성현,"설경구,임시완,김희원,전혜진,이경영,김성오,허준호",2017-05-30,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
뷰티인사이드,2015-08-20,57927,1557590,633,한국,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"판타지,멜로/로맨스",백,"오상철,한효주,김대명,도지한,배성우,박신혜,이범수,박서준,김상호,천우희,우에노주리,이재준,김민재,이현우,조달환,이진욱,홍다미,서강준,김희원,이동욱,고아성,김주혁,유연석,이동휘,문숙,이경영,유재상,임예진,정두원,박지현,정은교,조유덕,차수보,차정환,이미도,손영진,신예진,유보라,윤여진,이미애,홍승철,이성준,이소연,이슬기,이승대,신동미,이진성,김시은",2015-09-02,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
뷰티풀크리처스,2013-04-18,282,82251,263,미국,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"스릴러,액션,판타지,멜로/로맨스",리차드라그라브네스,"앨리스앤글레르트,비올라데이비스,엠마톰슨,에미로섬,제레미아이언스,엘든이렌리치",2013-05-01,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
브라더스,2010-05-05,395,67830,140,미국,(주)성원아이컴,15세이상관람가,"드라마,전쟁",짐쉐리단,"토비맥과이어,제이크질렌할,나탈리포트만",2010-05-18,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
브레이킹던part1,2011-11-30,31466,1295732,485,미국,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"드라마,판타지,멜로/로맨스",빌콘돈,"로버트패틴슨,크리스틴스튜어트",2011-12-13,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
브레이킹던part2,2012-11-15,61975,2128228,588,미국,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"드라마,판타지,멜로/로맨스",빌콘돈,"크리스틴스튜어트,로버트패틴슨,테일러로트너,다코타패닝",2012-11-28,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
브리짓존스의베이비,2016-09-28,21543,668245,440,미국,유니버설픽쳐스인터내셔널코리아(유),15세이상관람가,"코미디,멜로/로맨스",샤론맥과이어,"르네젤위거,콜린퍼스,패트릭뎀시",2016-10-11,14,화요일,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
브이아이피,2017-08-23,14494,1346980,851,한국,워너브러더스코리아(주),청소년관람불가,"범죄,드라마",박훈정,"장동건,김명민,박희순,이종석",2017-09-05,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
블라인드,2011-08-10,58686,1502477,334,한국,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,스릴러,안상훈,"김하늘,유승호,조희봉,양영조,최지호,조은서,박주혜,조하나,김기준,임채경,민소연,이보미,박영,최은석,이은이,박보검,오대환,이한솔,박충선",2011-08-23,14,화요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
블라인드사이드,2010-04-15,11349,232248,110,미국,워너브러더스코리아(주),12세이상관람가,드라마,존리행콕,산드라블록,2010-04-28,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
블랙,2009-08-27,14237,583649,205,인도,"이언픽쳐스,(주)넥스트엔터테인먼트월드(NEW)",전체관람가,드라마,산제이렐라반살리,"아미타브바흐찬,라니무케르지",2009-09-09,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
블랙스완,2011-02-24,35635,1020204,267,미국,이십세기폭스코리아(주),청소년관람불가,"드라마,스릴러",대런아로노프스키,"나탈리포트만,뱅상카셀,밀라쿠니스",2011-03-09,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
